BlockNumber;Time Since Block start in s;EventType;isHit;Scheiben Nummer (in Sequence);MousePosX;MousePosY;Scheiben Pos X;Scheiben Pos Y;Scheiben Velocity;Scheiben Durchmesser;Zeit of Existence;Maximale Existenzzeit;Anzahl an Scheiben aktuell present;Time To Movement Initiation;Cursor Path Error;final Pos Error;maxMovementVelocity in pixel/sec
4;7,018829;mouse;1;0;0,4695312;0,8402778;0,450381;0,8665244;0;1;0,7338257;40;1;0,0652771;0,04915607;0,03249024;2,193153
4;7,055695;instantiate;0;0;0,4695312;0,8402778;0,7670678;0,6297275;0;0;0;40;205;0;0;0;0
4;7,720398;mouse;1;0;0,7450521;0,6310185;0,7670678;0,6297275;0;1;0,6647034;40;1;0,09933472;0,1134494;0,02205351;1,654403
4;7,755188;instantiate;0;0;0,7450521;0,6310185;0,6130524;0,2096245;0;0;0;40;206;0;0;0;0
4;8,470398;mouse;1;0;0,6148437;0,2203704;0,6130524;0,2096245;0;1;0,71521;40;1;0,1000366;0,08065489;0,01089418;2,789494
4;8,501465;instantiate;0;0;0,6148437;0,2203704;0,2461202;0,2829176;0;0;0;40;207;0;0;0;0
4;9,137329;mouse;1;0;0,2359375;0,2990741;0,2461202;0,2829176;0;1;0,6358643;40;1;0,06625366;0,1944063;0,01909762;1,71945
4;9,137329;instantiate;0;0;0,2359375;0,2990741;0,8518584;0,2123538;0;0;0;40;208;0;0;0;0
4;9,835999;mouse;1;0;0,8440104;0,1949074;0,8518584;0,2123538;0;1;0,6986694;40;1;0,08499146;0,1036673;0,01913026;2,501014
4;9,853271;instantiate;0;0;0,8440104;0,1949074;0,2405403;0,9223659;0;0;0;40;209;0;0;0;0
4;10,65463;mouse;1;0;0,2450521;0,9421296;0,2405403;0,9223659;0;1;0,8013611;40;1;0,133606;0,02099103;0,02027216;2,856452
4;10,68613;instantiate;0;0;0,2450521;0,9421296;0,3660261;0,06917837;0;0;0;40;210;0;0;0;0
4;11,47083;mouse;1;0;0,3575521;0,1069444;0,3660261;0,08090487;0;1;0,7846985;40;1;0,1003723;0,07268661;0,02738371;2,666812
4;11,47083;instantiate;0;0;0,3575521;0,1069444;0,7516839;0,2186399;0;0;0;40;211;0;0;0;0
4;12,15396;mouse;1;0;0,759375;0,2319444;0,7516839;0,2186399;0;1;0,683136;40;1;0,08639526;0,1717662;0,01536766;2,09768
4;12,15396;instantiate;0;0;0,759375;0,2319444;0,2773015;0,9436938;0;0;0;40;212;0;0;0;0
4;12,90707;mouse;1;0;0,2744792;0,9328704;0,2773015;0,9228804;0;1;0,7531128;40;1;0,1017456;0,01918948;0,01025166;3,080102
4;12,93799;instantiate;0;0;0,2744792;0,9328704;0,207227;0,1114788;0;0;0;40;213;0;0;0;0
4;13,80594;mouse;1;0;0,1989583;0,1041667;0,207227;0,1114788;0;1;0,8679504;40;1;0,1008911;0,1083925;0,01167205;2,755952
4;13,80594;instantiate;0;0;0,1989583;0,1041667;0,7784707;0,1043531;0;0;0;40;214;0;0;0;0
4;14,57266;mouse;1;0;0,79375;0,08009259;0,7784707;0,1043531;0;1;0,7667236;40;1;0,05163574;0,2126909;0,02867107;2,593724
4;14,57266;instantiate;0;0;0,79375;0,08009259;0,1280744;0,5741138;0;0;0;40;215;0;0;0;0
4;15,40665;mouse;1;0;0,1299479;0,5708333;0,1280744;0,5741138;0;1;0,8339844;40;1;0,1188354;0,09467548;0,00377781;2,47119
4;15,44052;instantiate;0;0;0,1299479;0,5708333;0,3508231;0,2555335;0;0;0;40;216;0;0;0;0
4;16,1904;mouse;1;0;0,3434896;0,2476852;0,3508231;0,2555335;0;1;0,7498779;40;1;0,05062866;0,2355185;0,01074134;2,042197
4;16,22308;instantiate;0;0;0,3434896;0,2476852;0,928264;0,5557996;0;0;0;40;217;0;0;0;0
4;17,07257;mouse;1;0;0,9226562;0,5532407;0,928264;0,5557996;0;1;0,8494873;40;1;0,0836792;0,06511879;0,00616402;2,252358
4;17,08978;instantiate;0;0;0,9226562;0,5532407;0,6103264;0,1868244;0;0;0;40;218;0;0;0;0
4;17,87332;mouse;1;0;0,5960938;0,1981481;0,6103264;0,1868244;0;1;0,7835388;40;1;0,08184814;0,2736297;0,01818777;2,813213
4;17,89032;instantiate;0;0;0,5960938;0,1981481;0,93916;0,8260632;0;0;0;40;219;0;0;0;0
4;18,7735;mouse;1;0;0,9286458;0,8356481;0,93916;0,8260632;0;1;0,8831787;40;1;0,08209229;0,1841885;0,01422739;2,810639
4;18,80698;instantiate;0;0;0,9286458;0,837037;0,3384746;0,8709573;0;0;0;40;220;0;0;0;0
4;19,55884;mouse;1;0;0,3244792;0,8685185;0,3384746;0,8709573;0;1;0,7518616;40;1;0,0821228;0,04599386;0,01420636;1,806732
4;19,55884;instantiate;0;0;0,3244792;0,8685185;0,2335247;0,3460129;0;0;0;40;221;0;0;0;0
4;20,22568;mouse;1;0;0,2385417;0,349537;0,2335247;0,3460129;0;1;0,6668396;40;1;0,1856995;0,02819979;0,005510062;2,979787
4;20,25674;instantiate;0;0;0,2385417;0,349537;0,09056723;0,8697525;0;0;0;40;222;0;0;0;0
4;20,97351;mouse;1;0;0,08619792;0,8833333;0,09056723;0,8697525;0;1;0,7167664;40;1;0,09829712;0,1989479;0,01426641;3,144125
4;21,00839;instantiate;0;0;0,08619792;0,8833333;0,5543001;0,2820329;0;0;0;40;223;0;0;0;0
4;21,75934;mouse;1;0;0,5575521;0,2814815;0,5543001;0,2820329;0;1;0,750946;40;1;0,1166992;0,016693;0,00329845;2,901109
4;21,79199;instantiate;0;0;0,5575521;0,2814815;0,1544331;0,2346895;0;0;0;40;224;0;0;0;0
4;22,50906;mouse;1;0;0,1520833;0,2375;0,1544331;0,2346895;0;1;0,7170715;40;1;0,08221436;0,09961644;0,003663368;2,196347
4;22,5419;instantiate;0;0;0,1520833;0,2375;0,3494264;0,7053679;0;0;0;40;225;0;0;0;0
4;23,20831;mouse;1;0;0,3309896;0,7259259;0,3494264;0,7053679;0;1;0,6664124;40;1;0,06680298;0,06664079;0,02761433;1,693521
4;23,24207;instantiate;0;0;0,3309896;0,7259259;0,7770237;0,8892176;0;0;0;40;226;0;0;0;0
4;24,04254;mouse;1;0;0,7729167;0,8925926;0,7770237;0,8892176;0;1;0,8004761;40;1;0,1329041;0,2343127;0,005315911;2,299469
4;24,07855;instantiate;0;0;0,7729167;0,8925926;0,9465349;0,2519817;0;0;0;40;227;0;0;0;0
4;24,96021;mouse;1;0;0,9317709;0,2467593;0,9465349;0,2519817;0;1;0,8816528;40;1;0,08230591;0,1782662;0,01566047;2,294132
4;24,96021;instantiate;0;0;0,9317709;0,2467593;0,1655346;0,7984918;0;0;0;40;228;0;0;0;0
4;25,76117;mouse;1;0;0,1682292;0,8254629;0,1655346;0,7984918;0;1;0,8009644;40;1;0,1029053;0,03341609;0,02710543;3,557484
4;25,76117;instantiate;0;0;0,1682292;0,8254629;0,9252387;0,4750391;0;0;0;40;229;0;0;0;0
4;26,71384;mouse;1;0;0,9377604;0,4597222;0,9252387;0,4750391;0;1;0,9526672;40;1;0,1524658;0,07216191;0,01978385;3,374415
4;26,7468;instantiate;0;0;0,9377604;0,4597222;0,5459322;0,09008572;0;0;0;40;230;0;0;0;0
4;27,51074;mouse;1;0;0,5492188;0,06296296;0,5459322;0,09008572;0;1;0,7639465;40;1;0,09970093;0,3219519;0,02732114;2,506644
4;27,54425;instantiate;0;0;0,5492188;0,06388889;0,5058215;0,7522692;0;0;0;40;231;0;0;0;0
4;28,26212;mouse;1;0;0,5033854;0,7453704;0,5058215;0,7522692;0;1;0,717865;40;1;0,08361816;-0,0007703304;0,007316305;2,692633
4;28,2933;instantiate;0;0;0,5033854;0,7453704;0,8265503;0,4090953;0;0;0;40;232;0;0;0;0
4;29,14517;mouse;1;0;0,809375;0,4125;0,8265503;0,4090953;0;1;0,8518677;40;1;0,1170959;0,1347461;0,01750953;1,825759
4;29,1781;instantiate;0;0;0,809375;0,4125;0,2979667;0,3158147;0;0;0;40;233;0;0;0;0
4;29,82739;mouse;1;0;0,3161458;0,3013889;0,2979667;0,3158147;0;1;0,649292;40;1;0,08422852;-0,00310266;0,02320745;1,628226
4;29,84546;instantiate;0;0;0,3161458;0,3013889;0,4850474;0,6468983;0;0;0;40;234;0;0;0;0
4;30,4118;mouse;1;0;0,4942708;0,6703704;0,4850474;0,6468983;0;1;0,5663452;40;1;0,1163635;0,03378293;0,02521923;1,889357
4;30,4118;instantiate;0;0;0,4942708;0,6703704;0,2503079;0,1054233;0;0;0;40;235;0;0;0;0
4;31,13034;mouse;1;0;0,2541667;0,1064815;0,2503079;0,1054233;0;1;0,7185364;40;1;0,1686401;0,01255471;0,003430987;2,573938
4;31,13034;instantiate;0;0;0,2541667;0,1064815;0,4016308;0,755917;0;0;0;40;236;0;0;0;0
4;31,74603;mouse;1;0;0,3979167;0,7236111;0,4016308;0,755917;0;1;0,6156921;40;1;0,06787109;-0,02366817;0,0325187;2,261209
4;31,74603;instantiate;0;0;0,3979167;0,7236111;0,05677879;0,3382595;0;0;0;40;237;0;0;0;0
4;32,46295;mouse;1;0;0,0375;0,3148148;0,05677879;0,3382595;0;1;0,7169189;40;1;0,1192932;0,1800696;0,0310741;2,035337
4;32,47974;instantiate;0;0;0,0375;0,3148148;0,5569131;0,6329575;0;0;0;40;238;0;0;0;0
4;33,14713;mouse;0;0;0,5875;0,6273148;0,5569131;0,6329575;0;1;0,6673889;40;1;0,1192932;0,1800696;0,0310741;2,035337
4;33,51672;mouse;1;0;0,5679687;0,6185185;0,5569131;0,6329575;0;1;1,036987;40;1;0,09936523;0,06987441;0,01818544;2,09644
4;33,54837;instantiate;0;0;0,5679687;0,6185185;0,2001756;0,1712406;0;0;0;40;239;0;0;0;0
4;34,28183;mouse;1;0;0,1934896;0,1833333;0,2001756;0,1712406;0;1;0,7334595;40;1;0,1495972;0,01521802;0,01381803;2,278129
4;34,28183;instantiate;0;0;0,1934896;0,1833333;0,843885;0,5492038;0;0;0;40;240;0;0;0;0
4;35,09723;mouse;1;0;0,8471354;0,5476852;0,843885;0,5492038;0;1;0,8153992;40;1;0,120575;0,0589096;0,003587648;2,861301
4;35,11432;instantiate;0;0;0,8471354;0,5476852;0,241889;0,3416526;0;0;0;40;241;0;0;0;0
4;35,86362;mouse;1;0;0,2203125;0,3671296;0,241889;0,3416526;0;1;0,7492981;40;1;0,1175232;0,04642034;0,03338598;2,272381
4;35,87985;instantiate;0;0;0,2203125;0,3671296;0,6941465;0,7338805;0;0;0;40;242;0;0;0;0
4;36,53091;mouse;1;0;0,7143229;0,7467592;0,6941465;0,7338805;0;1;0,651062;40;1;0,1496887;0,0279097;0,02393643;2,622552
4;36,54803;instantiate;0;0;0,7143229;0,7467592;0,3276365;0,255091;0;0;0;40;243;0;0;0;0
4;37,19919;mouse;1;0;0,3200521;0,2305555;0,3276365;0,255091;0;1;0,6511536;40;1;0,1488953;0,02858669;0,02568098;2,840411
4;37,23129;instantiate;0;0;0,3200521;0,2305555;0,09364867;0,6203167;0;0;0;40;244;0;0;0;0
4;37,94879;mouse;1;0;0,09739583;0,6342593;0,09364867;0,6203167;0;1;0,7174988;40;1;0,0670166;0,237534;0,01443736;1,891876
4;37,98175;instantiate;0;0;0,09739583;0,6342593;0,8070313;0,6705404;0;0;0;40;245;0;0;0;0
4;38,74899;mouse;0;0;0,790625;0,712037;0,8070313;0,6705404;0;1;0,7672424;40;1;0,0670166;0,237534;0,01443736;1,891876
4;39,05099;mouse;1;0;0,8010417;0,6379629;0,8070313;0,6705404;0;1;1,069244;40;1;0,1357422;0,1271314;0,03312351;2,325186
4;39,05099;instantiate;0;0;0,8010417;0,6379629;0,4981621;0,3492338;0;0;0;40;246;0;0;0;0
4;39,63531;mouse;0;0;0,5276042;0,35;0,4981621;0,3492338;0;1;0,5843201;40;1;0,1357422;0,1271314;0,03312351;2,325186
4;40,01898;mouse;1;0;0,4776042;0,3578704;0,4981621;0,3492338;0;1;0,9679871;40;1;0,1335144;0,1127937;0,02229837;1,957713
5;0;instantiate;0;0;0,5492188;0,3416667;0,3006487;0,7716518;0;0;0;40;247;0;0;0;0
5;0,633667;mouse;1;0;0,3192708;0,7490741;0,3006487;0,7716518;0;1;0,633667;40;1;0,04989624;-0,01140261;0,02926661;2,33756
5;0,633667;instantiate;0;0;0,3192708;0,7490741;0,6239888;0,1296925;0;0;0;40;248;0;0;0;0
5;1,317505;mouse;1;0;0,6299479;0,09166667;0,6239888;0,1296925;0;1;0,6838379;40;1;0,1191101;0,06401068;0,03848992;2,496689
5;1,317505;instantiate;0;0;0,6299479;0,09166667;0,1501153;0,2209296;0;0;0;40;249;0;0;0;0
5;1,982727;mouse;1;0;0,1330729;0,1856481;0,1501153;0,2209296;0;1;0,6652222;40;1;0,1014709;0,1627932;0,0391819;2,284396
5;2,000885;instantiate;0;0;0,1330729;0,1856481;0,4843265;0,7226937;0;0;0;40;250;0;0;0;0
5;2,7836;mouse;1;0;0,4807292;0,7444444;0,4843265;0,7226937;0;1;0,7827148;40;1;0,1169434;0,1658294;0,02204617;2,770997
5;2,7836;instantiate;0;0;0,4807292;0,7444444;0,2095361;0,6022464;0;0;0;40;251;0;0;0;0
5;3,384644;mouse;1;0;0,1963542;0,6240741;0,2095361;0,6022464;0;1;0,6010437;40;1;0,1368713;0,1039852;0,02549924;1,743454
5;3,417236;instantiate;0;0;0,1963542;0,6240741;0,5598521;0,2641607;0;0;0;40;252;0;0;0;0
5;4,053162;mouse;1;0;0,5710937;0,2712963;0,5598521;0,2641607;0;1;0,6359253;40;1;0,06600952;0,1437113;0,01331512;2,695279
5;4,085236;instantiate;0;0;0,571875;0,2699074;0,143066;0,5048547;0;0;0;40;253;0;0;0;0
5;4,652191;mouse;1;0;0,1325521;0,5189815;0,143066;0,5048547;0;1;0,5669556;40;1;0,06735229;0,04282758;0,01760983;1,926812
5;4,684082;instantiate;0;0;0,1325521;0,5189815;0,6727288;0,4408064;0;0;0;40;254;0;0;0;0
5;5,269897;mouse;0;0;0,6986979;0,4217592;0,6727288;0,4408064;0;1;0,5858154;40;1;0,06735229;0,04282758;0,01760983;1,926812
5;5,937408;mouse;1;0;0,6830729;0,4055555;0,6727288;0,4408064;0;1;1,253326;40;1;0,06759644;0,4893698;0,0367372;1,94122
5;5,970245;instantiate;0;0;0,6830729;0,4055555;0,4792422;0,1213887;0;0;0;40;255;0;0;0;0
5;6,585449;mouse;1;0;0,4903646;0,1;0,4792422;0,1213887;0;1;0,6152039;40;1;0,1668396;0,06598699;0,02410775;1,6144
5;6,602356;instantiate;0;0;0,4898438;0,1018519;0,9398875;0,363094;0;0;0;40;256;0;0;0;0
5;7,452728;mouse;1;0;0,9664062;0,349537;0,9398875;0,363094;0;1;0,8503723;40;1;0,09933472;0,1792228;0,02978313;2,358012
5;7,452728;instantiate;0;0;0,9664062;0,349537;0,7697282;0,6417826;0;0;0;40;257;0;0;0;0
5;7,768524;mouse;0;0;0,9520833;0,3518519;0,7697282;0,6417826;0;1;0,3157959;40;1;0,09933472;0,1792228;0,02978313;2,358012
5;8,206573;mouse;0;0;0,7979167;0,6032407;0,7697282;0,6417826;0;1;0,7538452;40;1;0,09933472;0,1792228;0,02978313;2,358012
5;8,506256;mouse;1;0;0,7723958;0,649537;0,7697282;0,6417826;0;1;1,053528;40;1;0,1697693;0,01166934;0,008200459;1,716422
5;8,539856;instantiate;0;0;0,7723958;0,649537;0,4537101;0,1924064;0;0;0;40;258;0;0;0;0
5;9,239471;mouse;1;0;0,4515625;0,1796296;0,4537101;0,1924064;0;1;0,6996155;40;1;0,1842346;0,02732074;0,01295602;2,422689
5;9,270081;instantiate;0;0;0,4515625;0,1796296;0,6279524;0,4414277;0;0;0;40;259;0;0;0;0
5;9,956024;mouse;1;0;0,6221354;0,4398148;0,6279524;0,4414277;0;1;0,6859436;40;1;0,06726074;0,2138431;0,006036464;1,882077
5;9,989105;instantiate;0;0;0,6221354;0,4398148;0,764352;0,8268196;0;0;0;40;260;0;0;0;0
5;10,68848;mouse;1;0;0,7520834;0,8601852;0,764352;0,8268196;0;1;0,6993713;40;1;0,0826416;0,2014114;0,03554974;2,324446
5;10,724;instantiate;0;0;0,7520834;0,8601852;0,5324234;0,6276556;0;0;0;40;261;0;0;0;0
5;11,28903;mouse;1;0;0,5348958;0,6032407;0,5324234;0,6276556;0;1;0,565033;40;1;0,09857178;0,02624011;0,02453971;1,39024
5;11,30389;instantiate;0;0;0,5348958;0,6032407;0,356564;0,1727215;0;0;0;40;262;0;0;0;0
5;11,97137;mouse;1;0;0,3544271;0,1763889;0,356564;0,1727215;0;1;0,6674805;40;1;0,1322327;0,08664644;0,004244565;1,935149
5;11,97137;instantiate;0;0;0,3544271;0,1763889;0,7391689;0,947418;0;0;0;40;263;0;0;0;0
5;12,80515;mouse;1;0;0,7411458;0,9074074;0,7391689;0,922881;0;1;0,8337708;40;1;0,08587646;0,07362151;0,01559938;3,069168
5;12,80515;instantiate;0;0;0,7411458;0,9074074;0,2210343;0,710032;0;0;0;40;264;0;0;0;0
5;13,57089;mouse;1;0;0,2197917;0,6981481;0,2210343;0,710032;0;1;0,7657471;40;1;0,1195068;0,08263803;0,0119487;1,920656
5;13,58844;instantiate;0;0;0,2197917;0,6981481;0,5685422;0,1034266;0;0;0;40;265;0;0;0;0
5;14,37262;mouse;1;0;0,5666667;0,09861111;0,5685422;0,1034266;0;1;0,7841797;40;1;0,1506042;0,08338058;0,005167863;3,228207
5;14,40555;instantiate;0;0;0,5671875;0,09861111;0,9162574;0,6512097;0;0;0;40;266;0;0;0;0
5;15,12427;mouse;1;0;0,91875;0,6518518;0,9162574;0,6512097;0;1;0,7187195;40;1;0,08526611;0,03730637;0,002573944;2,896172
5;15,12427;instantiate;0;0;0,91875;0,6518518;0,6158422;0,4516647;0;0;0;40;267;0;0;0;0
5;15,72299;mouse;1;0;0,6304687;0,4643519;0,6158422;0,4516647;0;1;0,5987244;40;1;0,1369324;0,05168349;0,01936234;2,073479
5;15,75818;instantiate;0;0;0,6304687;0,4643519;0,1018144;0,9431909;0;0;0;40;268;0;0;0;0
5;16,45697;mouse;1;0;0,09401042;0,9388889;0,1018144;0,9228803;0;1;0,6987915;40;1;0,1002502;0,03244841;0,01780948;2,145509
5;16,47318;instantiate;0;0;0,09401042;0,9388889;0,5658258;0,6389465;0;0;0;40;269;0;0;0;0
5;17,1073;mouse;1;0;0,5489584;0,6472222;0,5658258;0,6389465;0;1;0,6341248;40;1;0,1002197;0,03902942;0,01821921;2,741843
5;17,14169;instantiate;0;0;0,5489584;0,6472222;0,6689999;0,1858448;0;0;0;40;270;0;0;0;0
5;17,97366;mouse;1;0;0,6739584;0,1657407;0,6689999;0,1858448;0;1;0,8319702;40;1;0,132843;0,18499;0,0207065;2,359772
5;17,97366;instantiate;0;0;0,6739584;0,1657407;0,7216671;0,9499562;0;0;0;40;271;0;0;0;0
5;18,75772;mouse;1;0;0,7177083;0,9305556;0,7216671;0,9228814;0;1;0,7840576;40;1;0,1362305;0,04529464;0,008635074;3,640519
5;18,75772;instantiate;0;0;0,7177083;0,9305556;0,6246632;0,3071235;0;0;0;40;272;0;0;0;0
5;19,44266;mouse;1;0;0,6213542;0,2875;0,6246632;0,3071235;0;1;0,6849365;40;1;0,1369324;0,03555489;0,01990052;2,850724
5;19,44266;instantiate;0;0;0,6213542;0,2875;0,1404337;0,3146057;0;0;0;40;273;0;0;0;0
5;20,15881;mouse;1;0;0,11875;0,3185185;0,1404337;0,3146057;0;1;0,716156;40;1;0,1201172;0,04023075;0,02203391;2,109854
5;20,1947;instantiate;0;0;0,11875;0,3185185;0,8040999;0,471434;0;0;0;40;274;0;0;0;0
5;21,04163;mouse;1;0;0,790625;0,4643519;0,8040999;0,471434;0;1;0,8469238;40;1;0,06637573;0,1081299;0,01522265;2,947688
5;21,07803;instantiate;0;0;0,790625;0,4643519;0,5129303;0,5497534;0;0;0;40;275;0;0;0;0
5;21,77673;mouse;1;0;0,5197917;0,5490741;0,5129303;0,5497534;0;1;0,6987;40;1;0,1002808;0,04938129;0,006894881;1,400948
5;21,80905;instantiate;0;0;0,5197917;0,5490741;0,4947059;0,07045656;0;0;0;40;276;0;0;0;0
5;22,51169;mouse;1;0;0,5075521;0,09166667;0,4947059;0,0809052;0;1;0,7026367;40;1;0,1852417;0,001730889;0,01926558;1,942201
5;22,51169;instantiate;0;0;0,5075521;0,09166667;0,9170551;0,3925324;0;0;0;40;277;0;0;0;0
5;23,34198;mouse;1;0;0,9221354;0,3962963;0,9170551;0,3925324;0;1;0,8302917;40;1;0,1182861;0,196881;0,006322713;2,200887
5;23,34198;instantiate;0;0;0,9221354;0,3962963;0,6758414;0,5867686;0;0;0;40;278;0;0;0;0
5;23,94247;mouse;1;0;0,6713542;0,5638889;0,6758414;0,5867686;0;1;0,6004944;40;1;0,1524048;-0,001031905;0,02331559;1,768044
5;23,97668;instantiate;0;0;0,6713542;0,5638889;0,3673196;0,7855476;0;0;0;40;279;0;0;0;0
5;24,62701;mouse;1;0;0,3617187;0,7986111;0,3673196;0,7855476;0;1;0,6503296;40;1;0,2329102;0,02707073;0,0142136;1,666504
5;24,6615;instantiate;0;0;0,3617187;0,7986111;0,8362782;0,2384107;0;0;0;40;280;0;0;0;0
5;25,59351;mouse;1;0;0,8401042;0,2375;0,8362782;0,2384107;0;1;0,9320068;40;1;0,1016235;0,1055973;0,003932864;3,197231
5;25,62708;instantiate;0;0;0,8401042;0,2375;0,0532895;0,8285429;0;0;0;40;281;0;0;0;0
5;26,3949;mouse;1;0;0,05572917;0,8287037;0,0532895;0,8285429;0;1;0,7678223;40;1;0,1011047;0,01526153;0,00255682;3,044327
5;26,42673;instantiate;0;0;0,05572917;0,8287037;0,1491172;0,1819473;0;0;0;40;282;0;0;0;0
5;27,19476;mouse;1;0;0,1421875;0,1902778;0,1491172;0,1819473;0;1;0,7680359;40;1;0,08322144;0,19446;0,01083593;2,440664
5;27,19476;instantiate;0;0;0,1421875;0,1902778;0,7997883;0,8462517;0;0;0;40;283;0;0;0;0
5;28,02881;mouse;1;0;0,8002604;0,837963;0,7997883;0,8462517;0;1;0,8340454;40;1;0,06976318;0,005659223;0,009226726;3,125801
5;28,04437;instantiate;0;0;0,8002604;0,837963;0,07303002;0,7215504;0;0;0;40;284;0;0;0;0
5;28,89496;mouse;1;0;0,0875;0,7273148;0,07303002;0,7215504;0;1;0,8505859;40;1;0,150238;0,005864143;0,0155759;2,450348
5;28,93002;instantiate;0;0;0,0875;0,7273148;0,6192943;0,9027087;0;0;0;40;285;0;0;0;0
5;29,67899;mouse;1;0;0,6348959;0,9421296;0,6192943;0,9027087;0;1;0,7489624;40;1;0,08532715;0,2274513;0,04239593;1,979715
5;29,67899;instantiate;0;0;0,6348959;0,9421296;0,5336014;0,1290594;0;0;0;40;286;0;0;0;0
5;30,46207;mouse;1;0;0,5361979;0,1148148;0,5336014;0,1290594;0;1;0,7830811;40;1;0,1524658;0,016074;0,0144793;3,315704
5;30,47922;instantiate;0;0;0,5361979;0,1148148;0,1518985;0,5208738;0;0;0;40;287;0;0;0;0
5;31,24686;mouse;1;0;0,1421875;0,537037;0,1518985;0,5208738;0;1;0,7676392;40;1;0,08377075;0,21798;0,01885608;2,165531
5;31,24686;instantiate;0;0;0,1421875;0,537037;0,2103431;0,8266066;0;0;0;40;288;0;0;0;0
5;31,99619;mouse;1;0;0,1898437;0,8439815;0,2103431;0,8266066;0;1;0,7493286;40;1;0,1189575;0,3527756;0,02687213;1,80769
5;31,99619;instantiate;0;0;0,1898437;0,8439815;0,7507901;0,0707393;0;0;0;40;289;0;0;0;0
5;32,94641;mouse;1;0;0,7611979;0,07453704;0,7507901;0,08090529;0;1;0,9502258;40;1;0,1188049;0,06868386;0,01220157;3,229583
5;32,96255;instantiate;0;0;0,7619792;0,07453704;0,6613412;0,7014857;0;0;0;40;290;0;0;0;0
5;33,58124;mouse;1;0;0,6669271;0,7050926;0,6613412;0,7014857;0;1;0,6186829;40;1;0,1155701;0,02237064;0,006649177;2,376216
5;33,61343;instantiate;0;0;0,6669271;0,7050926;0,6840099;0,2210181;0;0;0;40;291;0;0;0;0
5;34,21472;mouse;1;0;0,7046875;0,2212963;0,6840099;0,2210181;0;1;0,6012878;40;1;0,1660767;0,03071561;0,02126396;2,249946
5;34,21472;instantiate;0;0;0,7046875;0,2212963;0,06239825;0,2384446;0;0;0;40;292;0;0;0;0
5;35,01535;mouse;0;0;0,09869792;0,2143518;0,06239825;0,2384446;0;1;0,8006287;40;1;0,1660767;0,03071561;0,02126396;2,249946
5;35,30002;mouse;1;0;0,04921875;0,2282407;0,06239825;0,2384446;0;1;1,085297;40;1;0,1207886;0,2524315;0,01755252;2,34155
5;35,30002;instantiate;0;0;0,04921875;0,2282407;0,4492508;0,3235754;0;0;0;40;293;0;0;0;0
5;36,04999;mouse;1;0;0,4333333;0,3217593;0,4492508;0,3235754;0;1;0,7499695;40;1;0,08462524;0,3069575;0,01602075;1,993108
5;36,09775;instantiate;0;0;0,4333333;0,3231482;0,8079308;0,6289861;0;0;0;40;294;0;0;0;0
5;36,89914;mouse;1;0;0,8197917;0,6287037;0,8079308;0,6289861;0;1;0,8013916;40;1;0,06567383;0,1340695;0,01186427;1,857588
5;36,89914;instantiate;0;0;0,8197917;0,6287037;0,2855355;0,6895406;0;0;0;40;295;0;0;0;0
5;37,61496;mouse;1;0;0,2723958;0,6634259;0,2855355;0,6895406;0;1;0,7158203;40;1;0,1016846;0,1283149;0,029234;2,349764
5;37,64865;instantiate;0;0;0,2723958;0,6634259;0,07181475;0,2103261;0;0;0;40;296;0;0;0;0
5;38,39972;mouse;0;0;0,0515625;0,175;0,07181475;0,2103261;0;1;0,7510681;40;1;0,1016846;0,1283149;0,029234;2,349764
5;38,70303;mouse;1;0;0,07890625;0,2097222;0,07181475;0,2103261;0;1;1,054382;40;1;0,1005249;0,3350261;0,00736619;2,069323
5;38,75189;instantiate;0;0;0,07890625;0,2097222;0,6055042;0,08461544;0;0;0;40;297;0;0;0;0
5;39,38535;mouse;1;0;0,6265625;0,05833333;0,6055042;0,08461544;0;1;0,6334534;40;1;0,04754639;0,06346798;0,03367792;2,100805
5;39,40228;instantiate;0;0;0,6265625;0,05833333;0,5778978;0,9446279;0;0;0;40;298;0;0;0;0
5;40,41711;mouse;1;0;0,5809896;0,912037;0,5778978;0,9228805;0;1;1,014832;40;1;0,2316895;-0,004710138;0,01127569;3,344501
6;0;instantiate;0;0;0,4859375;0,399537;0,3007543;0,2350659;0;0;0;40;299;0;0;0;0
6;0,6842346;mouse;1;0;0,3018229;0,1935185;0,3007543;0,2350659;0;1;0,6842346;40;1;0,2327881;0,07064167;0,0415611;1,110522
6;0,7154846;instantiate;0;0;0,3018229;0,1935185;0,7512473;0,06162363;0;0;0;40;300;0;0;0;0
6;1,501801;mouse;1;0;0,7476562;0,06759259;0,7512473;0,08090472;0;1;0,7863159;40;1;0,1170044;0,08357137;0,013788;2,335105
6;1,534241;instantiate;0;0;0,7476562;0,06759259;0,8188052;0,4320906;0;0;0;40;301;0;0;0;0
6;2,366241;mouse;1;0;0,81875;0,4217592;0,8188052;0,4320906;0;1;0,8320007;40;1;0,09957886;0,171682;0,01033148;1,83828
6;2,401123;instantiate;0;0;0,81875;0,4217592;0,2256524;0,8384635;0;0;0;40;302;0;0;0;0
6;3,201569;mouse;1;0;0,2380208;0,8347222;0,2256524;0,8384635;0;1;0,8004456;40;1;0,1676025;-0,005654871;0,0129219;3,06356
6;3,234283;instantiate;0;0;0,2380208;0,8347222;0,8054053;0,06032354;0;0;0;40;303;0;0;0;0
